met_id,met_name,compartment,formula,charge,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_chebi,has_hmdb,has_inchikey,has_pubchem,has_seed,has_formula,has_charge,n_reactions,base_name,same_base_annotated,annotated_twin_id
m1147[C_cy],glycolaldehyde_C2H4O2,C_cy,C2H4O2,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,glycolaldehyde,True,m483[C_mi]
m1148[C_ex],4-aminobenzoate_C7H7NO2,C_ex,C7H7NO2,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,4-aminobenzoate,True,m132[C_cy]
m1152[C_ex],"7,8-diaminononanoate_C9H20N2O2",C_ex,C9H20N2O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,"7,8-diaminononanoate",False,
m1155[C_ex],9H-xanthine_C5H4N4O2,C_ex,C5H4N4O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,9H-xanthine,False,
m1157[C_ex],acetaldehyde_C2H4O,C_ex,C2H4O,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,acetaldehyde,True,m173[C_cy]
m1161[C_ex],"adenosine 3',5'-bismonophosphate_C10H11N5O10P2",C_ex,C10H11N5O10P2,0,False,,False,False,False,False,False,False,False,False,True,True,2,"adenosine 3',5'-bismonophosphate",False,
m1163[C_mi],"adenosine 3',5'-bismonophosphate_C10H11N5O10P2",C_mi,C10H11N5O10P2,0,False,,False,False,False,False,False,False,False,False,True,True,1,"adenosine 3',5'-bismonophosphate",False,
m1167[C_ex],trehalose_C12H22O11,C_ex,C12H22O11,0,True,"kegg.glycan,keggG,metanetx.chemical",False,False,True,False,False,False,False,False,True,True,1,trehalose,True,m294[C_cy]
m1169[C_ex],alpha-D-glucosamine 6-phosphate_C6H14NO8P,C_ex,C6H14NO8P,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,alpha-D-glucosamine 6-phosphate,True,m550[C_cy]
m1172[C_ex],bicarbonate_CHO3,C_ex,CHO3,0,False,,False,False,False,False,False,False,False,False,True,True,2,bicarbonate,False,
m1174[C_nu],carbon dioxide_CO2,C_nu,CO2,0,False,,False,False,False,False,False,False,False,False,True,True,2,carbon dioxide,False,
m1175[C_nu],bicarbonate_CHO3,C_nu,CHO3,0,False,,False,False,False,False,False,False,False,False,True,True,2,bicarbonate,False,
m1176[C_ex],carbon dioxide_CO2,C_ex,CO2,0,False,,False,False,False,False,False,False,False,False,True,True,3,carbon dioxide,False,
m1179[C_go],ceramide-1-(C24)_,C_go,,0,False,,False,False,False,False,False,False,False,False,False,True,2,ceramide-1-(C24)_,False,
m1180[C_go],ceramide-2-(C24)_,C_go,,0,False,,False,False,False,False,False,False,False,False,False,True,2,ceramide-2-(C24)_,False,
m1181[C_go],ceramide-4-(C24)_,C_go,,0,False,,False,False,False,False,False,False,False,False,False,True,2,ceramide-4-(C24)_,False,
m1182[C_go],ceramide-1-(C26)_,C_go,,0,False,,False,False,False,False,False,False,False,False,False,True,2,ceramide-1-(C26)_,False,
m1183[C_go],ceramide-2-(C26)_,C_go,,0,False,,False,False,False,False,False,False,False,False,False,True,2,ceramide-2-(C26)_,False,
m1184[C_go],ceramide-4-(C26)_,C_go,,0,False,,False,False,False,False,False,False,False,False,False,True,2,ceramide-4-(C26)_,False,
m1186[C_en],choline_C5H14NO,C_en,C5H14NO,1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,choline,True,m404[C_cy]
m1187[C_ex],citrate_C6H8O7,C_ex,C6H8O7,-3,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,citrate,True,m433[C_mi]
m1189[C_go],complex sphingolipid_,C_go,,0,False,,False,False,False,False,False,False,False,False,False,True,1,complex sphingolipid_,False,
m1190[C_cy],complex sphingolipid_,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,2,complex sphingolipid_,False,
m1193[C_ex],D-arabinose_C5H10O5,C_ex,C5H10O5,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,2,D-arabinose,True,m454[C_cy]
m1197[C_ex],D-galacturonate_ActiveX VT_ERROR:,C_ex,,0,False,,False,False,False,False,False,False,False,False,False,True,1,D-galacturonate_ActiveX VT_ERROR:,False,
m1199[C_ex],D-glucitol_C6H14O6,C_ex,C6H14O6,0,False,,False,False,False,False,False,False,False,False,True,True,2,D-glucitol,False,
m1203[C_ex],D-ribose_C5H10O5,C_ex,C5H10O5,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,D-ribose,True,m594[C_cy]
m1205[C_ex],D-xylose_C5H10O5,C_ex,C5H10O5,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,D-xylose,True,m1016[C_cy]
m1207[C_ex],decanoate_C10H20O2,C_ex,C10H20O2,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,1,decanoate,True,m516[C_pe]
m1209[C_ex],deoxycytidine_C9H13N3O4,C_ex,C9H13N3O4,0,False,,False,False,False,False,False,False,False,False,True,True,2,deoxycytidine,False,
m1211[C_ex],dTTP_C10H17N2O14P3,C_ex,C10H17N2O14P3,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,dTTP,True,m842[C_cy]
m1215[C_lp],ergosterol_C28H44O,C_lp,C28H44O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,ergosterol,True,m235[C_em]
m1216[C_en],ergosterol_C28H44O,C_en,C28H44O,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,1,ergosterol,True,m235[C_em]
m1217[C_ex],ethanol_C2H6O,C_ex,C2H6O,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,ethanol,True,m275[C_cy]
m1220[C_cy],decanoate_C10H20O2,C_cy,C10H20O2,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,4,decanoate,True,m516[C_pe]
m1221[C_cy],laurate_C12H24O2,C_cy,C12H24O2,0,False,,False,False,False,False,False,False,False,False,True,True,6,laurate,False,
m1222[C_cy],myristate_C14H28O2,C_cy,C14H28O2,0,False,,False,False,False,False,False,False,False,False,True,True,4,myristate,False,
m1223[C_cy],palmitate_C16H32O2,C_cy,C16H32O2,0,False,,False,False,False,False,False,False,False,False,True,True,9,palmitate,False,
m1224[C_cy],palmitoleate_C16H30O2,C_cy,C16H30O2,0,False,,False,False,False,False,False,False,False,False,True,True,6,palmitoleate,False,
m1225[C_pe],palmitoleate_C16H30O2,C_pe,C16H30O2,0,False,,False,False,False,False,False,False,False,False,True,True,3,palmitoleate,False,
m1226[C_cy],octanoate_C8H16O2,C_cy,C8H16O2,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,octanoate,True,m521[C_pe]
m1227[C_ex],myristate_C14H28O2,C_ex,C14H28O2,0,False,,False,False,False,False,False,False,False,False,True,True,2,myristate,False,
m1231[C_ex],formate_CH2O2,C_ex,CH2O2,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,formate,True,m34[C_cy]
m1233[C_ex],fumarate_C4H4O4,C_ex,C4H4O4,-2,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,fumarate,True,m264[C_cy]
m1236[C_va],D-glucose_C6H12O6,C_va,C6H12O6,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,1,D-glucose,True,m295[C_cy]
m1237[C_ex],glutathione disulfide_C20H32N6O12S2,C_ex,C20H32N6O12S2,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,glutathione disulfide,True,m559[C_cy]
m1242[C_ex],glycolaldehyde_C2H4O2,C_ex,C2H4O2,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,glycolaldehyde,True,m483[C_mi]
